run_id,empresa,tipo,model_id,model_label,api_provider,provider_upstream,doc_id,prompt_id,repetition,ok,error_kind,truncated,finish_reason,attempts,wer,cer,num_f1,html_sem_texto_extra,prompt_tokens,completion_tokens,total_tokens,cost_usd,cost_source,latency_s,saida_formato,ref_n_tokens,hyp_n_tokens,num_n_ref,num_n_hyp,num_acertos,timestamp_utc,pasta,resposta
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1910-04-01_p986,p1,0,True,,False,stop,1,0.006445672191528545,0.0012972038051311616,1.0,True,4355,4383,8738,0.13135,usage,60.15309839998372,html,1086,1086,10,10,10,2026-09-08T01:02:48Z,chamadas/anthropic__claude-opus-5/1910-04-01_p986__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1910-04-01_p995,p1,0,True,,False,stop,1,0.21842496285289748,0.04355444305381727,0.5676855895196508,True,4548,8101,12649,0.225265,usage,80.27091599989217,html,673,733,200,258,130,2026-09-08T01:03:49Z,chamadas/anthropic__claude-opus-5/1910-04-01_p995__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1920-04-01_p2085,p1,0,True,,False,stop,1,0.021468926553672316,0.012560929883764529,0.9500000000000001,True,4826,5122,9948,0.15218,usage,59.04927740001585,html,885,889,60,60,57,2026-09-08T01:05:10Z,chamadas/anthropic__claude-opus-5/1920-04-01_p2085__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1920-04-01_p2099,p1,0,True,,False,stop,1,0.0120942075111394,0.004938000658400088,1.0,True,4851,5090,9941,0.151505,usage,74.32247589994222,html,1571,1572,29,29,29,2026-09-08T01:06:10Z,chamadas/anthropic__claude-opus-5/1920-04-01_p2099__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1930-04-01_p3190,p1,0,True,,False,stop,1,0.017241379310344827,0.006818181818181818,0.9696969696969697,True,4745,5819,10564,0.1692,usage,71.56862750009168,html,1160,1162,66,66,64,2026-09-08T01:07:26Z,chamadas/anthropic__claude-opus-5/1930-04-01_p3190__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1930-04-01_p3192,p1,0,True,,False,stop,1,0.011144883485309016,0.0017339218158890291,1.0,True,4820,6013,10833,0.174425,usage,67.15011889999732,html,987,987,120,120,120,2026-09-08T01:08:38Z,chamadas/anthropic__claude-opus-5/1930-04-01_p3192__p1__r0,resposta.html
20260907-204816,Anthropic,fechado,anthropic/claude-opus-5,Claude Opus 5,openrouter,Anthropic,1930-04-01_p3201,p1,0,True,,False,stop,1,0.057951482479784364,0.02553626149131767,0.9432624113475178,True,4670,8898,13568,0.2458,usage,84.02992530004121,html,742,731,139,143,133,2026-09-08T01:09:46Z,chamadas/anthropic__claude-opus-5/1930-04-01_p3201__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1891-08-01_p600,p1,0,True,,False,stop,1,0.018274111675126905,0.007113499841922226,0.9206349206349206,True,4719,2607,7326,0.0405207,usage,75.18033420003485,html,985,985,32,31,29,2026-09-08T01:13:02Z,chamadas/moonshotai__kimi-k3/1891-08-01_p600__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1891-08-01_p601,p1,0,True,,False,stop,1,0.07733333333333334,0.03180722891566265,0.943502824858757,True,4229,6478,10707,0.109857,usage,149.475966900005,html,1125,1117,177,177,167,2026-09-08T01:14:18Z,chamadas/moonshotai__kimi-k3/1891-08-01_p601__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1891-08-01_p606,p1,0,True,,False,stop,1,0.03838245373543523,0.016275504186814484,0.9207048458149779,True,4434,4917,9351,0.087057,usage,127.46518780000042,html,1459,1468,228,226,209,2026-09-08T01:16:49Z,chamadas/moonshotai__kimi-k3/1891-08-01_p606__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1900-04-01_p731,p1,0,True,,False,stop,1,0.024120603015075376,0.005190311418685121,0.9375,True,4831,3040,7871,0.060093,usage,85.00611489999574,html,995,998,48,48,45,2026-09-08T01:18:57Z,chamadas/moonshotai__kimi-k3/1900-04-01_p731__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1900-04-01_p732,p1,0,True,,False,stop,1,0.04371584699453552,0.012945382813463198,0.712871287128713,True,5184,3408,8592,0.066672,usage,99.7112186999293,html,1281,1281,51,50,36,2026-09-08T01:20:23Z,chamadas/moonshotai__kimi-k3/1900-04-01_p732__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1900-04-01_p733,p1,0,True,,False,stop,1,0.10727969348659004,0.0302876694968952,0.7942583732057416,True,4895,3873,8768,0.07278,usage,114.9175954000093,html,1305,1367,106,103,83,2026-09-08T01:22:04Z,chamadas/moonshotai__kimi-k3/1900-04-01_p733__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1900-04-01_p735,p1,0,True,,False,stop,1,0.12319644839067703,0.10095919362705251,0.7999999999999999,True,4969,3882,8851,0.073137,usage,105.95640610007104,html,901,886,135,130,106,2026-09-08T01:24:00Z,chamadas/moonshotai__kimi-k3/1900-04-01_p735__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1910-04-01_p985,p1,0,True,,False,stop,1,0.03468208092485549,0.007101992503452358,1.0,True,4525,2721,7246,0.05439,usage,81.24254760006443,html,865,865,45,45,45,2026-09-08T01:25:47Z,chamadas/moonshotai__kimi-k3/1910-04-01_p985__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1910-04-01_p986,p1,0,True,,False,stop,1,0.026703499079189688,0.0056212164889017004,1.0,True,4419,2730,7149,0.054207,usage,90.23163160006516,html,1086,1087,10,10,10,2026-09-08T01:27:09Z,chamadas/moonshotai__kimi-k3/1910-04-01_p986__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1910-04-01_p995,p1,0,True,,False,stop,1,0.17087667161961367,0.06332916145181477,0.5843828715365238,True,4612,3857,8469,0.071691,usage,103.46663819998503,html,673,674,200,197,116,2026-09-08T01:28:40Z,chamadas/moonshotai__kimi-k3/1910-04-01_p995__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1920-04-01_p2085,p1,0,True,,False,stop,1,0.031638418079096044,0.011811023622047244,0.9500000000000001,True,10575,3207,13782,0.07983,usage,95.66131440002937,html,885,894,60,60,57,2026-09-08T01:30:25Z,chamadas/moonshotai__kimi-k3/1920-04-01_p2085__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1920-04-01_p2099,p1,0,True,,False,stop,1,0.023551877784850413,0.0068034675737956764,1.0,True,4973,3561,8534,0.068334,usage,116.42503709997982,html,1571,1570,29,29,29,2026-09-08T01:32:01Z,chamadas/moonshotai__kimi-k3/1920-04-01_p2099__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1930-04-01_p3190,p1,0,True,,False,stop,1,0.019827586206896553,0.004403409090909091,0.9696969696969697,True,4809,3391,8200,0.065292,usage,104.14680920005776,html,1160,1161,66,66,64,2026-09-08T01:33:59Z,chamadas/moonshotai__kimi-k3/1930-04-01_p3190__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1930-04-01_p3192,p1,0,True,,False,stop,1,0.03343465045592705,0.006147540983606557,1.0,True,4884,6102,10986,0.106182,usage,177.9174305999186,html,987,987,120,120,120,2026-09-08T01:35:44Z,chamadas/moonshotai__kimi-k3/1930-04-01_p3192__p1__r0,resposta.html
20260907-204816,Moonshot,aberto,moonshotai/kimi-k3,Kimi K3,openrouter,Moonshot AI,1930-04-01_p3201,p1,0,True,,False,stop,1,0.0889487870619946,0.02819203268641471,0.8541666666666667,True,4734,5093,9827,0.090597,usage,124.84758080006577,html,742,733,139,149,123,2026-09-08T01:38:43Z,chamadas/moonshotai__kimi-k3/1930-04-01_p3201__p1__r0,resposta.html
