run_id,empresa,tipo,model_id,model_label,api_provider,provider_upstream,doc_id,prompt_id,repetition,ok,error_kind,truncated,finish_reason,attempts,wer,cer,num_f1,html_sem_texto_extra,prompt_tokens,completion_tokens,total_tokens,cost_usd,cost_source,latency_s,saida_formato,ref_n_tokens,hyp_n_tokens,num_n_ref,num_n_hyp,num_acertos,timestamp_utc,pasta,resposta
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1900-04-01_p735,p0,0,True,,False,stop,1,0.39622641509433965,0.16712729637457324,0.6666666666666666,,,,,0.0,local,68.87840889999643,markdown,901,873,135,126,87,2026-09-08T03:03:07Z,chamadas/opendatalab__mineru-pipeline/1900-04-01_p735__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1910-04-01_p985,p0,0,True,,False,stop,1,0.24971098265895952,0.06095876898796607,0.8863636363636364,,,,,0.0,local,56.22058780002408,markdown,865,848,45,43,39,2026-09-08T03:04:17Z,chamadas/opendatalab__mineru-pipeline/1910-04-01_p985__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1910-04-01_p986,p0,0,True,,False,stop,1,0.42357274401473294,0.11199192850965696,0.5384615384615384,,,,,0.0,local,51.08035359997302,markdown,1086,1090,10,16,7,2026-09-08T03:05:14Z,chamadas/opendatalab__mineru-pipeline/1910-04-01_p986__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1910-04-01_p995,p0,0,True,,False,stop,1,0.5646359583952452,0.2170212765957447,0.4622641509433962,,,,,0.0,local,52.86438229994383,markdown,673,643,200,224,98,2026-09-08T03:06:06Z,chamadas/opendatalab__mineru-pipeline/1910-04-01_p995__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1920-04-01_p2085,p0,0,True,,False,stop,1,0.1367231638418079,0.049493813273340834,0.7213114754098361,,,,,0.0,local,55.304645300027914,markdown,885,864,60,62,44,2026-09-08T03:07:00Z,chamadas/opendatalab__mineru-pipeline/1920-04-01_p2085__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1920-04-01_p2099,p0,0,True,,False,stop,1,0.40738383195416933,0.15878415450455394,0.6133333333333334,,,,,0.0,local,61.75069639994763,markdown,1571,1472,29,46,23,2026-09-08T03:07:56Z,chamadas/opendatalab__mineru-pipeline/1920-04-01_p2099__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1930-04-01_p3190,p0,0,True,,False,stop,1,0.1543103448275862,0.03878942881500426,0.6906474820143884,,,,,0.0,local,58.79219479998574,markdown,1160,1158,66,73,48,2026-09-08T03:08:59Z,chamadas/opendatalab__mineru-pipeline/1930-04-01_p3190__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1930-04-01_p3192,p0,0,True,,False,stop,1,0.22289766970618036,0.05343631778058008,0.9743589743589743,,,,,0.0,local,62.1956059000222,markdown,987,969,120,114,114,2026-09-08T03:09:59Z,chamadas/opendatalab__mineru-pipeline/1930-04-01_p3192__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-pipeline,MinerU pipeline,mineru,local,1930-04-01_p3201,p0,0,True,,False,stop,1,0.33423180592991913,0.16077630234933607,0.3134796238244514,,,,,0.0,local,60.41073180001695,markdown,742,674,139,180,50,2026-09-08T03:11:02Z,chamadas/opendatalab__mineru-pipeline/1930-04-01_p3201__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1891-08-01_p599,p0,0,False,api_error,False,,1,,,,,,,,0.0,local,91.90498769993428,,,,,,,2026-09-08T03:12:04Z,chamadas/opendatalab__mineru-hybrid/1891-08-01_p599__p0__r0,
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1891-08-01_p600,p0,0,True,,False,stop,1,0.9989847715736041,0.8066708820739804,0.8125,,,,,0.0,local,404.24864909995813,texto,985,1151,32,32,26,2026-09-08T03:13:37Z,chamadas/opendatalab__mineru-hybrid/1891-08-01_p600__p0__r0,resposta.txt
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1891-08-01_p599,p0,0,True,,False,stop,1,0.05871029836381136,0.014950166112956811,0.8947368421052632,,,,,0.0,local,315.5650299999397,markdown,1039,1034,19,19,17,2026-09-08T13:53:47Z,chamadas/opendatalab__mineru-hybrid/1891-08-01_p599__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1891-08-01_p601,p0,0,True,,False,stop,1,0.13422222222222221,0.0655421686746988,0.7582417582417583,,,,,0.0,local,399.39565319998655,markdown,1125,1079,177,187,138,2026-09-08T13:59:04Z,chamadas/opendatalab__mineru-hybrid/1891-08-01_p601__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1900-04-01_p731,p0,0,True,,False,stop,1,0.13969849246231156,0.028468071720666878,0.8080808080808081,,,,,0.0,local,324.2049088999629,markdown,995,1001,48,51,40,2026-09-08T14:05:44Z,chamadas/opendatalab__mineru-hybrid/1900-04-01_p731__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1900-04-01_p732,p0,0,True,,False,stop,1,0.1912568306010929,0.04721982492910862,0.4247787610619469,,,,,0.0,local,401.75798520003445,markdown,1281,1292,51,62,24,2026-09-08T14:11:10Z,chamadas/opendatalab__mineru-hybrid/1900-04-01_p732__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1900-04-01_p733,p0,0,True,,False,stop,1,0.25363984674329504,0.06855911798251173,0.5739130434782608,,,,,0.0,local,227.48066730005667,markdown,1305,1364,106,124,66,2026-09-08T14:53:28Z,chamadas/opendatalab__mineru-hybrid/1900-04-01_p733__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1900-04-01_p735,p0,0,True,,False,stop,1,0.22197558268590456,0.17005364981303853,0.7622641509433962,,,,,0.0,local,1384.8122042999603,markdown,901,890,135,130,101,2026-09-08T14:57:16Z,chamadas/opendatalab__mineru-hybrid/1900-04-01_p735__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1910-04-01_p985,p0,0,True,,False,stop,1,0.09595375722543352,0.022686920497139475,0.9555555555555556,,,,,0.0,local,108.06639200006612,markdown,865,864,45,45,43,2026-09-08T15:20:22Z,chamadas/opendatalab__mineru-hybrid/1910-04-01_p985__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1910-04-01_p986,p0,0,True,,False,stop,1,0.16666666666666666,0.04641106947247045,0.6,,,,,0.0,local,108.40261109999847,markdown,1086,1084,10,10,6,2026-09-08T15:22:11Z,chamadas/opendatalab__mineru-hybrid/1910-04-01_p986__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1910-04-01_p995,p0,0,True,,False,stop,1,0.212481426448737,0.13066332916145182,0.8818897637795275,,,,,0.0,local,118.81756920006592,markdown,673,644,200,181,168,2026-09-08T15:24:00Z,chamadas/opendatalab__mineru-hybrid/1910-04-01_p995__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1920-04-01_p2085,p0,0,True,,False,stop,1,0.09152542372881356,0.04199475065616798,0.7317073170731706,,,,,0.0,local,106.90848869993351,markdown,885,872,60,63,45,2026-09-08T15:26:00Z,chamadas/opendatalab__mineru-hybrid/1920-04-01_p2085__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1920-04-01_p2099,p0,0,True,,False,stop,1,0.10439210693825589,0.029628003950400526,0.8928571428571429,,,,,0.0,local,142.0859590000473,markdown,1571,1568,29,27,25,2026-09-08T15:27:48Z,chamadas/opendatalab__mineru-hybrid/1920-04-01_p2099__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1930-04-01_p3190,p0,0,True,,False,stop,1,0.08879310344827586,0.022591645353793693,0.6857142857142857,,,,,0.0,local,133.60629969998263,markdown,1160,1157,66,74,48,2026-09-08T15:30:11Z,chamadas/opendatalab__mineru-hybrid/1930-04-01_p3190__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1930-04-01_p3192,p0,0,True,,False,stop,1,0.11043566362715299,0.03278688524590164,0.9743589743589743,,,,,0.0,local,126.72526900004596,markdown,987,984,120,114,114,2026-09-08T15:32:26Z,chamadas/opendatalab__mineru-hybrid/1930-04-01_p3192__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid,MinerU hybrid (medium),mineru,local,1930-04-01_p3201,p0,0,True,,False,stop,1,0.2358490566037736,0.1219611848825332,0.4530744336569579,,,,,0.0,local,144.43303690000903,markdown,742,674,139,170,70,2026-09-08T15:34:34Z,chamadas/opendatalab__mineru-hybrid/1930-04-01_p3201__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1891-08-01_p599,p0,0,True,,False,stop,1,0.05774783445620789,0.014648142555119299,0.8947368421052632,,,,,0.0,local,384.4705302999355,markdown,1039,1034,19,19,17,2026-09-08T16:05:48Z,chamadas/opendatalab__mineru-hybrid-high/1891-08-01_p599__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1891-08-01_p600,p0,0,True,,False,stop,1,0.07106598984771574,0.01991779955738223,0.6865671641791045,,,,,0.0,local,157.8606759000104,markdown,985,981,32,35,23,2026-09-08T16:12:14Z,chamadas/opendatalab__mineru-hybrid-high/1891-08-01_p600__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1891-08-01_p601,p0,0,True,,False,stop,1,0.10933333333333334,0.05381526104417671,0.7584415584415585,,,,,0.0,local,326.2588512999937,markdown,1125,1114,177,208,146,2026-09-08T16:14:52Z,chamadas/opendatalab__mineru-hybrid-high/1891-08-01_p601__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1900-04-01_p731,p0,0,True,,False,stop,1,0.1407035175879397,0.03916325888644228,0.787878787878788,,,,,0.0,local,461.84966069995426,markdown,995,989,48,51,39,2026-09-08T16:20:20Z,chamadas/opendatalab__mineru-hybrid-high/1900-04-01_p731__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1900-04-01_p732,p0,0,True,,False,stop,1,0.1873536299765808,0.046973246208852175,0.38596491228070173,,,,,0.0,local,466.3250139999436,markdown,1281,1294,51,63,22,2026-09-08T16:28:03Z,chamadas/opendatalab__mineru-hybrid-high/1900-04-01_p732__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1900-04-01_p733,p0,0,True,,False,stop,1,0.2681992337164751,0.07971106323659866,0.540084388185654,,,,,0.0,local,645.8036234999308,markdown,1305,1384,106,131,64,2026-09-08T16:35:50Z,chamadas/opendatalab__mineru-hybrid-high/1900-04-01_p733__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1900-04-01_p735,p0,0,True,,False,stop,1,0.24195338512763595,0.13900178832710128,0.7560137457044673,,,,,0.0,local,252.06708110007457,markdown,901,936,135,156,110,2026-09-08T16:46:37Z,chamadas/opendatalab__mineru-hybrid-high/1900-04-01_p735__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1910-04-01_p985,p0,0,True,,False,stop,1,0.10404624277456648,0.02426514105346222,0.9555555555555556,,,,,0.0,local,150.70142399996985,markdown,865,865,45,45,43,2026-09-08T16:50:50Z,chamadas/opendatalab__mineru-hybrid-high/1910-04-01_p985__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1910-04-01_p986,p0,0,True,,False,stop,1,0.16758747697974216,0.04554626693571635,0.631578947368421,,,,,0.0,local,305.9267059999984,markdown,1086,1084,10,9,6,2026-09-08T16:53:22Z,chamadas/opendatalab__mineru-hybrid-high/1910-04-01_p986__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1910-04-01_p995,p0,0,True,,False,stop,1,0.2659732540861813,0.15118898623279098,0.918781725888325,,,,,0.0,local,454.8993872998981,markdown,673,694,200,194,181,2026-09-08T16:58:29Z,chamadas/opendatalab__mineru-hybrid-high/1910-04-01_p995__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1920-04-01_p2085,p0,0,True,,False,stop,1,0.07570621468926554,0.023247094113235847,0.7441860465116279,,,,,0.0,local,272.08773110003676,markdown,885,888,60,69,48,2026-09-08T17:06:05Z,chamadas/opendatalab__mineru-hybrid-high/1920-04-01_p2085__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1920-04-01_p2099,p0,0,True,,False,stop,1,0.12030553787396563,0.03324920443322726,0.8928571428571429,,,,,0.0,local,267.3918216000311,markdown,1571,1567,29,27,25,2026-09-08T17:10:38Z,chamadas/opendatalab__mineru-hybrid-high/1920-04-01_p2099__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1930-04-01_p3190,p0,0,True,,False,stop,1,0.08793103448275862,0.023017902813299233,0.6762589928057554,,,,,0.0,local,245.1498027999187,markdown,1160,1156,66,73,47,2026-09-08T17:15:06Z,chamadas/opendatalab__mineru-hybrid-high/1930-04-01_p3190__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1930-04-01_p3192,p0,0,True,,False,stop,1,0.1094224924012158,0.026008827238335436,0.9789029535864978,,,,,0.0,local,276.0566400999669,markdown,987,984,120,117,116,2026-09-08T17:19:12Z,chamadas/opendatalab__mineru-hybrid-high/1930-04-01_p3192__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-hybrid-high,MinerU hybrid (high),mineru,local,1930-04-01_p3201,p0,0,True,,False,stop,1,0.6266846361185984,0.7785495403472932,0.7432432432432433,,,,,0.0,local,168.0613492000848,texto,742,499,139,157,110,2026-09-08T17:23:49Z,chamadas/opendatalab__mineru-hybrid-high/1930-04-01_p3201__p0__r0,resposta.txt
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1891-08-01_p599,p0,0,True,,False,stop,1,0.05774783445620789,0.014648142555119299,0.8947368421052632,,,,,0.0,local,398.03567640006077,markdown,1039,1034,19,19,17,2026-09-08T17:29:27Z,chamadas/opendatalab__mineru-vlm/1891-08-01_p599__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1891-08-01_p600,p0,0,True,,False,stop,1,0.07106598984771574,0.01991779955738223,0.6865671641791045,,,,,0.0,local,140.66682339995168,markdown,985,981,32,35,23,2026-09-08T17:36:07Z,chamadas/opendatalab__mineru-vlm/1891-08-01_p600__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1891-08-01_p601,p0,0,True,,False,stop,1,0.10933333333333334,0.05381526104417671,0.7584415584415585,,,,,0.0,local,202.8954588000197,markdown,1125,1114,177,208,146,2026-09-08T17:38:28Z,chamadas/opendatalab__mineru-vlm/1891-08-01_p601__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1900-04-01_p731,p0,0,True,,False,stop,1,0.1407035175879397,0.03916325888644228,0.787878787878788,,,,,0.0,local,175.83481859997846,markdown,995,989,48,51,39,2026-09-08T17:41:52Z,chamadas/opendatalab__mineru-vlm/1900-04-01_p731__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1900-04-01_p732,p0,0,True,,False,stop,1,0.1873536299765808,0.046973246208852175,0.38596491228070173,,,,,0.0,local,198.4434467999963,markdown,1281,1294,51,63,22,2026-09-08T17:44:49Z,chamadas/opendatalab__mineru-vlm/1900-04-01_p732__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1900-04-01_p733,p0,0,True,,False,stop,1,0.2681992337164751,0.07971106323659866,0.540084388185654,,,,,0.0,local,232.67467670002952,markdown,1305,1384,106,131,64,2026-09-08T17:48:08Z,chamadas/opendatalab__mineru-vlm/1900-04-01_p733__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1900-04-01_p735,p0,0,True,,False,stop,1,0.24195338512763595,0.13900178832710128,0.7560137457044673,,,,,0.0,local,234.33900919998996,markdown,901,936,135,156,110,2026-09-08T17:52:02Z,chamadas/opendatalab__mineru-vlm/1900-04-01_p735__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1910-04-01_p985,p0,0,True,,False,stop,1,0.10404624277456648,0.02426514105346222,0.9555555555555556,,,,,0.0,local,138.22518910001963,markdown,865,865,45,45,43,2026-09-08T17:55:58Z,chamadas/opendatalab__mineru-vlm/1910-04-01_p985__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1910-04-01_p986,p0,0,True,,False,stop,1,0.16758747697974216,0.04554626693571635,0.631578947368421,,,,,0.0,local,350.1940860999748,markdown,1086,1084,10,9,6,2026-09-08T18:06:24Z,chamadas/opendatalab__mineru-vlm/1910-04-01_p986__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1910-04-01_p995,p0,0,True,,False,stop,1,0.2659732540861813,0.15118898623279098,0.918781725888325,,,,,0.0,local,437.36535169999115,markdown,673,694,200,194,181,2026-09-08T18:12:15Z,chamadas/opendatalab__mineru-vlm/1910-04-01_p995__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1920-04-01_p2085,p0,0,True,,False,stop,1,0.07570621468926554,0.023247094113235847,0.7441860465116279,,,,,0.0,local,467.1415858999826,markdown,885,888,60,69,48,2026-09-08T18:19:33Z,chamadas/opendatalab__mineru-vlm/1920-04-01_p2085__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1920-04-01_p2099,p0,0,True,,False,stop,1,0.12030553787396563,0.03324920443322726,0.8928571428571429,,,,,0.0,local,298.08435290004127,markdown,1571,1567,29,27,25,2026-09-08T18:27:21Z,chamadas/opendatalab__mineru-vlm/1920-04-01_p2099__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1930-04-01_p3190,p0,0,True,,False,stop,1,0.08793103448275862,0.023017902813299233,0.6762589928057554,,,,,0.0,local,621.0244909999892,markdown,1160,1156,66,73,47,2026-09-08T18:32:21Z,chamadas/opendatalab__mineru-vlm/1930-04-01_p3190__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1930-04-01_p3192,p0,0,True,,False,stop,1,0.1094224924012158,0.026008827238335436,0.9789029535864978,,,,,0.0,local,570.1844160999171,markdown,987,984,120,117,116,2026-09-08T18:42:43Z,chamadas/opendatalab__mineru-vlm/1930-04-01_p3192__p0__r0,resposta.md
20260907-221713,OpenDataLab,aberto,opendatalab/mineru-vlm,MinerU vlm-engine,mineru,local,1930-04-01_p3201,p0,0,True,,False,stop,1,0.6266846361185984,0.7785495403472932,0.7432432432432433,,,,,0.0,local,499.9206091000233,texto,742,499,139,157,110,2026-09-08T18:52:14Z,chamadas/opendatalab__mineru-vlm/1930-04-01_p3201__p0__r0,resposta.txt
