run_id,empresa,tipo,model_id,model_label,api_provider,provider_upstream,doc_id,prompt_id,repetition,ok,error_kind,truncated,finish_reason,attempts,wer,cer,num_f1,html_sem_texto_extra,prompt_tokens,completion_tokens,total_tokens,cost_usd,cost_source,latency_s,saida_formato,ref_n_tokens,hyp_n_tokens,num_n_ref,num_n_hyp,num_acertos,timestamp_utc,pasta,resposta
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1910-04-01_p986,p1,0,True,,False,STOP,1,0.040515653775322284,0.008215624099164024,0.9,True,1132,2572,3704,0.006769600000000001,tabela_precos,12.895471299998462,html,1086,1086,10,10,9,2026-09-07T23:26:44Z,chamadas/google__gemini-3.5-flash-lite/1910-04-01_p986__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1910-04-01_p995,p1,0,True,,False,STOP,1,0.34323922734026746,0.11414267834793491,0.5120350109409191,True,1132,4859,5991,0.012487100000000001,tabela_precos,39.74546390003525,html,673,747,200,257,117,2026-09-07T23:26:56Z,chamadas/google__gemini-3.5-flash-lite/1910-04-01_p995__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1920-04-01_p2085,p1,0,True,,False,STOP,1,0.03615819209039548,0.012185976752905886,0.9500000000000001,True,1132,3780,4912,0.0097896,tabela_precos,50.32397459994536,html,885,889,60,60,57,2026-09-07T23:27:36Z,chamadas/google__gemini-3.5-flash-lite/1920-04-01_p2085__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1920-04-01_p2099,p1,0,True,,False,STOP,1,0.05792488860598345,0.01613080215077362,1.0,True,1132,2977,4109,0.0077821,tabela_precos,10.052271299995482,html,1571,1566,29,29,29,2026-09-07T23:28:27Z,chamadas/google__gemini-3.5-flash-lite/1920-04-01_p2099__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1930-04-01_p3190,p1,0,True,,False,STOP,1,0.05086206896551724,0.011366865586814436,0.9545454545454546,True,1132,3398,4530,0.0088346,tabela_precos,23.518270900007337,html,1160,1163,66,66,63,2026-09-07T23:28:37Z,chamadas/google__gemini-3.5-flash-lite/1930-04-01_p3190__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,,1930-04-01_p3192,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-07T23:29:00Z,chamadas/google__gemini-3.5-flash-lite/1930-04-01_p3192__p1__r0,
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,,1930-04-01_p3201,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-07T23:29:21Z,chamadas/google__gemini-3.5-flash-lite/1930-04-01_p3201__p1__r0,
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1891-08-01_p600,p1,0,True,,False,STOP,1,0.03451776649746193,0.012013910844135315,0.9206349206349206,True,1125,2807,3932,0.007355,tabela_precos,9.444116600090638,html,985,986,32,31,29,2026-09-08T01:42:49Z,chamadas/google__gemini-3.5-flash-lite/1891-08-01_p600__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1891-08-01_p601,p1,0,True,,False,STOP,1,0.09333333333333334,0.027951807228915663,0.949438202247191,True,1144,4281,5425,0.0110457,tabela_precos,12.454446500050835,html,1125,1154,177,179,169,2026-09-08T01:42:59Z,chamadas/google__gemini-3.5-flash-lite/1891-08-01_p601__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1900-04-01_p731,p1,0,True,,False,STOP,1,0.04020100502512563,0.008493236866939289,0.9583333333333334,True,1137,3167,4304,0.0082586,tabela_precos,52.45992850000039,html,995,1004,48,48,46,2026-09-08T01:43:11Z,chamadas/google__gemini-3.5-flash-lite/1900-04-01_p731__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1930-04-01_p3192,p1,0,True,,False,STOP,2,0.06382978723404255,0.00993064312736444,1.0,True,1132,3816,4948,0.0098796,tabela_precos,30.38584959995933,html,987,1005,120,120,120,2026-09-08T01:44:04Z,chamadas/google__gemini-3.5-flash-lite/1930-04-01_p3192__p1__r0,resposta.html
20260907-192052,Google,fechado,google/gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,gemini,google,1930-04-01_p3201,p1,0,True,,False,STOP,1,0.07816711590296496,0.02819203268641471,0.8817204301075269,True,1162,5271,6433,0.013526100000000001,tabela_precos,53.12658989999909,html,742,725,139,140,123,2026-09-08T01:45:27Z,chamadas/google__gemini-3.5-flash-lite/1930-04-01_p3201__p1__r0,resposta.html
