run_id,empresa,tipo,model_id,model_label,api_provider,provider_upstream,doc_id,prompt_id,repetition,ok,error_kind,truncated,finish_reason,attempts,wer,cer,num_f1,html_sem_texto_extra,prompt_tokens,completion_tokens,total_tokens,cost_usd,cost_source,latency_s,saida_formato,ref_n_tokens,hyp_n_tokens,num_n_ref,num_n_hyp,num_acertos,timestamp_utc,pasta,resposta
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1900-04-01_p733,p1,0,True,,False,stop,1,0.11647509578544062,0.034342922316563176,0.7547169811320754,True,2607,3596,6203,0.00441766,usage,82.97434920002706,html,1305,1342,106,106,80,2026-09-07T20:43:53Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1900-04-01_p733__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1900-04-01_p731,p1,0,True,,False,stop,1,0.05829145728643216,0.0106951871657754,0.9166666666666666,True,2556,6404,8960,0.00901504,usage,112.0214333999902,html,995,995,48,48,44,2026-09-07T20:44:30Z,chamadas/qwen__qwen3.7-plus/1900-04-01_p731__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1900-04-01_p735,p1,0,True,,False,stop,1,0.15871254162042175,0.10664932531295725,0.8031496062992125,True,2607,3693,6300,0.00451854,usage,72.72660689998884,html,901,899,135,119,102,2026-09-07T20:45:17Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1900-04-01_p735__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1910-04-01_p985,p1,0,True,,False,stop,1,0.06705202312138728,0.013809429867824028,1.0,True,2589,2409,4998,0.0031785,usage,43.846996600041166,html,865,865,45,45,45,2026-09-07T20:46:30Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1910-04-01_p985__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1900-04-01_p732,p1,0,True,,False,stop,1,0.047619047619047616,0.013315250893847861,0.7450980392156863,True,2556,6678,9234,0.00936576,usage,117.06687189999502,html,1281,1285,51,51,38,2026-09-07T20:46:23Z,chamadas/qwen__qwen3.7-plus/1900-04-01_p732__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1910-04-01_p986,p1,0,True,,False,stop,1,0.04880294659300184,0.011098299221677717,1.0,True,2553,2717,5270,0.00348946,usage,67.37093580001965,html,1086,1086,10,10,10,2026-09-07T20:47:15Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1910-04-01_p986__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1910-04-01_p995,p1,0,True,,False,stop,1,0.13075780089153047,0.050312891113892366,0.9068010075566751,True,2599,3890,6489,0.00472134,usage,67.66641470009927,html,673,673,200,197,180,2026-09-07T20:48:24Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1910-04-01_p995__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1900-04-01_p733,p1,0,True,,False,stop,1,0.08275862068965517,0.02445824356862248,0.7714285714285714,True,2603,4495,7098,0.00658656,usage,79.711741099949,html,1305,1343,106,104,81,2026-09-07T20:48:21Z,chamadas/qwen__qwen3.7-plus/1900-04-01_p733__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1920-04-01_p2085,p1,0,True,,False,stop,1,0.6192090395480226,0.6269216347956506,0.7157894736842105,False,2570,1417,3987,0.00214188,usage,27.31174760009162,html,885,348,60,35,34,2026-09-07T20:49:32Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1920-04-01_p2085__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1920-04-01_p2099,p1,0,True,,False,stop,1,0.09548058561425843,0.04751453966860529,0.9491525423728815,True,2589,3035,5624,0.00382954,usage,58.040165000013076,html,1571,1533,29,30,28,2026-09-07T20:50:01Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1920-04-01_p2099__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1900-04-01_p735,p1,0,True,,False,stop,1,0.5216426193118757,0.489188749796781,0.575609756097561,False,2603,6152,8755,0.00870752,usage,107.67845319991466,html,901,483,135,70,59,2026-09-07T20:49:42Z,chamadas/qwen__qwen3.7-plus/1900-04-01_p735__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1930-04-01_p3190,p1,0,True,,False,stop,1,0.04396551724137931,0.00809659090909091,0.9696969696969697,True,2544,3643,6187,0.00445016,usage,67.23572039999999,html,1160,1160,66,66,64,2026-09-07T20:51:00Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1930-04-01_p3190__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1910-04-01_p985,p1,0,True,,False,stop,1,0.020809248554913295,0.004734661668968239,1.0,True,2585,3431,6016,0.00521888,usage,61.680939899990335,html,865,865,45,45,45,2026-09-07T20:51:30Z,chamadas/qwen__qwen3.7-plus/1910-04-01_p985__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1930-04-01_p3192,p1,0,True,,False,stop,1,0.08814589665653495,0.02112232030264817,0.9915966386554621,True,2599,3307,5906,0.00411502,usage,61.40855199994985,html,987,970,120,118,118,2026-09-07T20:52:08Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1930-04-01_p3192__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1910-04-01_p986,p1,0,True,,False,stop,1,0.03130755064456722,0.007062554050158547,0.9,True,2549,4786,7335,0.00694176,usage,84.96196430001874,html,1086,1086,10,10,9,2026-09-07T20:52:33Z,chamadas/qwen__qwen3.7-plus/1910-04-01_p986__p1__r0,resposta.html
20260907-163746,Alibaba,aberto,qwen/qwen3-vl-235b-a22b-instruct,Qwen3-VL 235B,openrouter,Alibaba,1930-04-01_p3201,p1,0,True,,False,stop,1,0.46765498652291104,0.3763023493360572,0.8992805755395683,True,2589,5882,8471,0.00679042,usage,100.87684729998,html,742,723,139,139,125,2026-09-07T20:53:10Z,chamadas/qwen__qwen3-vl-235b-a22b-instruct/1930-04-01_p3201__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1910-04-01_p995,p1,0,True,,False,stop,1,0.06537890044576523,0.05782227784730914,0.9423558897243106,True,2595,6551,9146,0.00921568,usage,114.44040640001185,html,673,672,200,199,188,2026-09-07T20:53:59Z,chamadas/qwen__qwen3.7-plus/1910-04-01_p995__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1920-04-01_p2085,p1,0,True,,False,stop,1,0.02598870056497175,0.013685789276340458,0.9500000000000001,True,2566,3980,6546,0.00591552,usage,72.12061169999652,html,885,890,60,60,57,2026-09-07T20:55:54Z,chamadas/qwen__qwen3.7-plus/1920-04-01_p2085__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1920-04-01_p2099,p1,0,True,,False,stop,1,0.05919796308084023,0.014814001975200263,1.0,True,2585,3258,5843,0.00499744,usage,59.254553799983114,html,1571,1571,29,29,29,2026-09-07T20:57:08Z,chamadas/qwen__qwen3.7-plus/1920-04-01_p2099__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1930-04-01_p3190,p1,0,True,,False,stop,1,0.05344827586206897,0.009659090909090909,0.9545454545454546,True,2540,3864,6404,0.00575872,usage,69.40423899993766,html,1160,1161,66,66,63,2026-09-07T20:58:08Z,chamadas/qwen__qwen3.7-plus/1930-04-01_p3190__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1930-04-01_p3192,p1,0,True,,False,stop,1,0.06382978723404255,0.009457755359394703,1.0,True,2595,6216,8811,0.00878688,usage,109.20103480003309,html,987,1001,120,120,120,2026-09-07T20:59:18Z,chamadas/qwen__qwen3.7-plus/1930-04-01_p3192__p1__r0,resposta.html
20260907-163746,Alibaba,fechado,qwen/qwen3.7-plus,Qwen3.7 Plus,openrouter,Alibaba,1930-04-01_p3201,p1,0,True,,False,stop,1,0.4609164420485175,0.37548518896833505,0.9064748201438849,True,2585,7745,10330,0.0107408,usage,134.72039769997355,html,742,723,139,139,126,2026-09-07T21:01:08Z,chamadas/qwen__qwen3.7-plus/1930-04-01_p3201__p1__r0,resposta.html
